64,2980.84,2187.5222,1268.6598,102.4622,0.1233,1.4672,-0.0088,0.0071,0.9682,14.1603,426.2799,0.9742,186.1483,1.3929,-5501.75,2698.25,-4228.75,1.3090000000000002,2.0062,7.422000000000001,68.1222,2.3667,0.204,3.4621,84.3585,8.7495,50.4362,64.2234,49.5638,86.7325,78.13,4.063,357.7509,9.881,1.2873,627.84,203.4994,4.593999999999999,4.865,0.9318,4.6463,9.05,353.4373,10.9359,99.1745,30.5082,30.95,685.4901,1.0204,144.72,103.4133,131.1704,-0.0264,-0.0067,-0.0263,-0.1023,-0.0233,0.0267,7.0697,0.1336,2.3496,0.1464,8999.1098,-0.257,0.0002,0.0002,0.6245,0.0344,0.11800000000000001,-0.0005,0.0026,-0.1932,0.3324,,,0.9494,760.5687,0.5995,0.9699,2.642,0.5619,0.0,0.7332,0.9981,2.3348,1004.2077,171.6,40.5,4.26,0.0025,0.0544,0.0366,0.0385,8.417,3.3745,,,,599.0,2013.0,0.106,6.73,9.21,63.059,0.0706,0.0614,0.0788,0.0486,0.1445,4.434,,125.5107,0.040999999999999995,0.0043,0.0039,0.1343,0.0,0.0572,24.105,23.3475,76.622,15.1427,0.0026,0.0213,353.7272,1683.2456,0.364,0.0399,0.1074,0.3493,0.0383,0.1934,0.3399,0.095,4.4627,5.1001,24.6111,0.6813,1.4645,3.8233,0.0193,0.0209,0.03,0.0211,1.8231,,0.0278,0.0013,38.5539,0.0071,,20.6854,0.1315,1.482,3.8286,11.1802,415.3191,543.2099,65.6838,4.6062,2.8564,4.4038,59.8039,0.5246,6.2556,1.5482,39.6861,10.0731,14.5073,60.9777,117.1958,0.0,268.6965,0.0,77.0472,208.137,3.9494,3.8062,8.4486,0.0,0.0,74.7826,843.2432,2.3966,1.6936,12.064,0.0078,408.39,71.906,8.0411,1.6967,0.0391,13.9158,264.742,0.6493,0.0642,3.2333,532.2164,3.2033,16.3616,0.0297,0.0556,0.501,0.0061,0.0297,0.0556,187.3554,1
822,3105.3,2194.5889,1614.2776,97.7622,0.1247,1.4875,0.0052,0.0003,0.9639,5.9104,422.62699999999995,0.968,188.9094,1.4056,-5411.75,2537.5,-4437.0,1.2670000000000001,1.9880000000000002,7.3682,70.4778,2.5556,0.1628,3.4876,87.1883,9.0145,50.0471,64.1861,49.9529,86.7608,78.27,3.075,350.2109,9.9647,0.9122,623.1009,116.7239,4.596,4.841,0.9353,4.7071,-4.2064,352.2155,10.2593,116.6455,13.2627,24.2064,701.4672,0.8067,140.9773,86.9274,148.8535,-0.0251,-0.0265,-0.0011,0.0368,-0.0061,0.1129,7.1643,0.1357,2.3961,0.1703,8844.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,101.6372,232.3812,0.9642,768.8407,0.6013,0.9821,2.641,0.7699,-0.8988,0.7402,0.9992,2.3124,1003.1082,149.2,46.5,7.11,0.0045,0.1372,0.1139,0.0691,11.197000000000001,7.3269,0.36,,,543.0,1799.0,0.157,17.68,4.74,81.586,0.0188,0.1052,0.1001,0.0855,0.0178,3.3049,0.0087,127.6967,0.0136,0.0035,0.0071,0.02,0.0,0.0374,19.410999999999998,28.8639,62.3332,18.2048,0.0044,0.0107,127.3172,1537.4409,0.3877,0.0572,0.1853,0.1942,0.0297,0.2195,0.244,0.451,6.1271,6.2425,12.3748,0.0631,1.9661,5.3571,0.0289,0.0325,0.0189,0.0476,1.1373,0.0024,0.0165,0.0008,43.2497,0.0,1.2761,21.4257,0.1129,1.8643,5.2108,49.0953,0.0,0.0,143.9505,4.6155,3.7865,3.2634,116.1092,0.7667,5.9211,2.693,34.2895,4.4751,25.6544,93.8554,844.8,160.3025,0.0,282.6058,271.8262,0.0,2.2848,2.1384,8.1417,0.0,696.2457,39.8293,0.0,0.9303,4.2666,14.2688,0.0087,399.974,73.634,8.8702,1.7655,0.0755,42.8218,265.036,0.7377,0.1204,3.0109,533.3882,3.0837,18.4445,,,0.4999,0.003,0.0275,0.0215,78.1199,-1
587,2984.3,2238.4556,1256.5186,103.2589,0.1222,1.4773,0.0028,0.0101,0.9746,8.9804,412.6388,0.9768,187.8422,1.4115,-6208.75,3023.75,-4972.75,0.9835,1.8852,5.118,68.9556,2.2333,0.1786,4.6657,84.9334,8.5459,50.4349,64.1179,49.5651,86.6954,77.72,2.013,353.1364,10.1113,0.9392,630.7164,118.4344,4.617,4.868,0.929,4.5141,-2.3355,355.2455,10.4502,114.9855,12.1404,22.3355,705.5414,0.8862,149.6673,72.6186,,-0.0102,-0.0536,-0.0984,-0.0792,-0.0071,0.0047,7.8682,0.136,2.3759,0.1694,8227.7,-0.0769,0.0001,0.0001,0.2612,-0.0167,-0.0821,0.0002,-0.01,0.0564,-0.0809,,,0.9731,671.2238,0.6031,0.9665,2.7030000000000003,0.511,0.7569,0.7677,0.9992,2.3503,1002.8717,225.6,49.4001,3.84,0.0055,0.0918,0.049,0.0408,13.390999999999998,8.2062,0.66,0.0461,726.4004,459.0,9240.0,0.099,14.06,6.46,71.61399999999999,0.3118,0.1008,0.0713,0.0765,0.113,3.5536,,145.1355,0.0174,0.0044,0.0048,0.0282,0.0,0.0297,35.62,23.8212,64.0056,18.2913,0.002,0.0128,284.0263,32.5986,0.2449,0.0265,0.0609,0.3312,0.0536,0.23600000000000002,0.2619,0.0763,5.5167,10.4916,10.6974,0.0817,1.9598,5.4654,0.0654,0.0382,0.011000000000000001,0.0315,1.2636,,0.0148,0.0023,50.7978,0.0041,,28.6627,0.1566,1.0482,3.8077,28.4588,0.0,405.4658,56.5567,4.5782,3.4388,3.7705,44.803999999999995,0.7989,8.6731,3.3264,30.058000000000003,9.8795,32.0567,98.6166,288.1325,41.6239,317.031,443.8085,89.9968,0.0,3.6794,1.9096,8.9721,246.926,264.1366,49.0934,0.0,0.523,1.4455,8.0028,0.0078,403.44800000000004,71.446,9.1382,1.0637,0.0356,16.9402,251.36,0.6558,0.0917,2.9161,534.0555,3.0459,9.8005,0.0192,0.0167,0.4936,0.0056,0.0192,0.0167,86.9681,-1
355,3111.28,2218.0555,1517.4371,105.8133,0.1206,1.5852,-0.0077,0.0048,0.9696,8.4881,424.3829,0.9711,192.044,1.4056,-5307.5,2706.75,-4166.0,1.271,2.04,7.3463,67.9111,2.3333,0.2147,3.3469,84.7872,9.0859,50.4255,64.2991,49.5745,86.9608,64.74,2.8560000000000003,361.7136,9.8692,0.9564,641.9164,55.7561,4.577,4.781000000000001,0.9264,4.5144,-0.8891,361.4836,10.2897,122.4727,9.5504,20.8891,722.2559,0.9698,149.7373,75.8519,167.6675,-0.0121,0.0326,-0.0155,0.0061,-0.0126,0.0782,8.0216,0.1364,2.3668,0.1598,9025.9701,-0.0755,-0.0003,0.0001,0.1452,0.0725,0.0303,-0.001,-0.0014,-0.0894,-0.0104,,,0.925,679.4609,0.6082,0.9679,2.702,0.6689,-0.2365,0.7527,0.9945,2.3161,1003.8773,106.0,70.5,5.11,0.0036,0.0944,0.0543,0.1056,9.486,6.82,0.33,0.0197,630.2002,646.0,2504.0,0.092,19.43,9.07,98.65700000000001,0.0703,0.1009,0.0867,0.0765,0.16399999999999998,3.8951,,119.2311,0.0301,0.0058,0.0061,,0.0,0.0311,14.804,32.9744,48.4879,22.7433,0.0051,0.0191,331.9783,430.6301,0.3969,0.037000000000000005,0.1661,0.2258,0.1139,0.2314,0.2962,0.0361,6.7978,5.4334,5.9679,0.027000000000000003,4.3043,6.8131,0.0321,0.027999999999999997,0.0158,0.0404,1.4053,,0.0212,0.0016,33.2921,0.0077,,33.6299,0.1301,1.6071,5.8824,22.4629,701.7771,0.0,44.0971,3.5512,4.2743,4.712,54.9689,0.7578,11.6768,2.6172,40.9767,7.2098,76.5471,130.0653,360.6557,97.6959,452.09,396.1718,0.0,607.1429,2.0535,2.9265,9.168,0.0,0.0,44.9612,625.641,2.7119999999999997,2.8843,12.5344,0.0078,398.274,81.642,5.3047,2.1313,0.1048,62.5691,246.87400000000002,0.6455,0.1169,1.6769999999999998,535.7282,2.6910000000000003,11.6249,,,0.494,0.0032,0.0484,0.0339,70.0618,-1
1200,2972.06,2218.7778,2080.6085,91.0211,0.1229,1.3979,-0.0118,-0.0013,0.978,7.3282,409.9346,0.9775,188.8192,1.413,-5520.25,2753.0,-2912.5,1.263,2.004,7.2852,75.3667,2.0778,0.1566,3.3736,84.9121,8.1166,50.4608,64.5548,49.5392,87.1953,10.24,4.397,362.2718,10.2373,1.4128,639.3045,248.3634,4.582,4.832,0.9224,4.5327,3.1764,359.5055,10.6985,115.8973,14.5645,16.8236,715.0356,1.0868,149.3373,101.2157,157.9586,-0.0008,0.0626,0.0078,-0.0323,0.019,0.0384,7.7087,0.1438,2.3659,0.1633,8267.14,-0.0343,0.0,0.0,-0.1535,-0.0279,0.0364,0.0004,0.0004,0.0221,0.0158,,,0.9352,689.1425,0.6022,0.9589,2.865,0.5104,0.0473,0.8343,0.9986,2.4151,1007.1439999999999,105.4,56.5,6.73,0.003,0.0997,0.0584,0.0583,22.99,6.3678,0.39,,,586.0,2353.0,0.20199999999999999,17.56,6.08,17.28,0.0343,0.0488,0.024,0.0775,0.1364,3.5672,,83.4703,0.0087,0.0037,0.0055,0.0179,0.0,0.0484,21.084,31.0685,31.3249,20.4451,0.002,0.0143,45.218,1476.6384,0.327,0.040999999999999995,0.1749,0.2561,0.0623,0.2199,0.2776,0.1121,7.3032,4.9505,18.4532,0.0381,2.7685,6.7129,0.0183,0.0414,0.0158,0.0403,1.1257,,0.0196,0.0046,30.2643,0.0027,,37.5345,0.0682,1.079,5.625,15.8708,495.4401,0.0,71.8869,3.8517,3.6238,1.9903,75.3726,0.5188,9.6142,2.7076,23.3287,4.504,52.2479,17.0724,125.8517,57.485,439.7436,120.2526,74.2459,407.8947,2.5728,2.6346,13.7097,0.0,0.0,43.9169,0.0,3.1028,3.8656,8.0788,0.0078,400.416,80.372,10.2186,2.2769,0.0833,41.9387,246.102,0.8941,0.1558,1.7391,531.0009,4.4922,15.8974,,,0.5019,0.0039,0.0076,0.0099,130.0095,-1
296,2864.05,2224.0,1510.0797,99.83,0.1199,1.3743,-0.0005,0.0024,0.9564,7.7805,412.4576,0.9559,189.5561,1.4,-6483.75,2966.5,-6166.0,0.9590000000000001,1.8942,5.0405,69.6778,2.3778,0.1876,4.6381,85.0841,8.6406,50.0757,63.7959,49.9243,86.6776,77.83,2.543,350.3918,9.9689,1.0931,618.1409,48.3122,4.563,4.791,0.9364,4.6771,4.4391,348.8091,10.3564,112.5891,7.7589,15.5609,692.0508,0.855,149.91,122.2761,,-0.0271,-0.0085,-0.0598,-0.0966,-0.0207,-0.0215,7.1352,0.1375,2.3635,0.1562,8855.1799,0.1258,0.0001,0.0,0.8126,-0.0372,-0.0705,0.0005,-0.0036,-0.0073,0.0211,,,0.9529,761.4397,0.5972,0.9799,2.738,0.7335,0.0,0.6383,0.995,2.3194,1005.3694,157.7,55.6001,4.21,0.0044,0.1039,0.0691,0.0538,20.615,7.1136,0.63,,,219.0,6463.0,0.069,9.38,11.67,123.125,0.0568,0.0692,0.0859,0.1037,0.0141,3.6879,,110.0808,0.0391,0.0044,0.0025,0.038,0.0,0.0167,16.465,26.5607,67.365,19.9141,0.0075,0.0108,189.7463,41.8927,0.3898,0.0318,0.0405,0.2743,0.0593,0.2381,0.2093,0.4014,6.711,9.5327,7.1589,0.1003,1.1787,5.6791,0.0318,0.0154,0.0217,0.0512,1.2252,,0.0116,0.0004,31.9223,0.0032,,29.0613,0.2024,1.5939,4.9212,15.62,0.0,0.0,59.108999999999995,4.4708,5.8526,5.4537,43.1872,0.6829999999999999,6.8748,3.7111,48.6585,7.5496,22.6208,100.6943,192.2747,497.3607,94.9436,130.9211,88.9234,502.1792,1.9643,1.1971,10.9394,384.7751,690.5077,34.375,500.0,1.3795,2.7514,13.4081,0.0078,400.27,72.958,8.0073,1.7681,0.2168,101.1146,,,,,530.5527,3.6356,10.7489,,,0.5025,0.0044,0.0291,0.0237,81.3456,-1
130,3017.5,2183.4556,955.9073,102.6978,0.1223,1.47,-0.0092,0.0083,0.9514,5.8718,420.8003,0.9563,200.3134,1.4119,-5531.5,2643.75,-4494.5,1.2737,2.0303,7.352,69.3333,2.6222,0.1774,3.5142,84.3585,8.7495,50.4362,64.2234,49.5638,86.7325,78.13,4.063,361.3036,9.9084,0.9441,628.77,140.995,4.571000000000001,4.8469999999999995,0.9302,4.6708,15.7936,357.8155,10.8499,104.1591,22.9055,24.2064,695.3086,1.0294,143.89,88.9655,138.7609,-0.0425,0.0099,-0.0695,0.0851,0.0003,-0.0415,7.3253,0.1341,2.3266,0.1553,10358.1,0.1914,0.0,0.0002,0.2825,-0.0279,-0.054000000000000006,0.0004,0.0007,0.0329,0.0436,,,0.9276,913.7342,0.5643,0.9798,2.7260000000000004,0.6217,-0.0946,0.7609999999999999,0.9946,2.3583,1007.05,179.7,65.1001,8.81,0.0042,0.0946,0.0394,0.0365,13.186,9.3505,0.3,,,579.0,2595.0,0.049,11.28,4.92,50.619,0.0605,0.0633,0.0534,0.0683,0.0477,3.7151,,129.1049,0.0097,0.005,0.0043,0.2107,0.0,0.4517,11.52,19.0952,79.1519,23.9769,0.0068,0.016,153.7495,7964.89,0.4381,0.0489,0.1032,0.3493,0.0383,0.1934,0.3399,0.095,4.0226,5.4041,8.8675,0.0713,1.7625,4.3306,0.0126,0.0196,0.0443,0.0371,1.1789,,0.0274,0.0019,48.4591,0.0026,,15.2258,0.1346,0.8531,3.1272,77.634,428.55199999999996,440.4223,124.0842,3.7126,1.8769999999999998,3.3173,79.4615,0.5246,6.5049,1.953,21.0937,9.8023,25.9849,56.8974,81.6615,0.0,87.113,0.0,62.7313,0.0,0.8947,3.8261,5.7829,0.0,466.0661,89.6861,0.0,0.8419,3.165,6.7186,0.0078,399.218,81.896,5.4206,0.8181,0.038,22.7192,264.93,0.7365,0.191,1.5249,531.6346,2.7495,12.1582,0.0208,0.0149,0.5059,0.0025,0.0208,0.0149,71.5753,-1
1519,2903.34,2196.1111,1472.64,94.6522,0.1212,1.5134,0.0036,-0.0055,0.9686,12.1015,416.3427,0.9736,186.5555,1.422,-5575.0,2703.5,-4295.25,1.287,1.9828,7.3297,72.5,2.2444,0.1878,3.511,85.4487,8.6695,50.2081,63.7619,49.7919,86.6658,79.21,3.5589999999999997,352.1673,10.135,1.0989,623.4054,48.7143,4.612,4.885,0.9337,4.678,2.8691,351.1382,10.4147,115.3055,9.6172,17.1309,698.9003,0.9176,147.3445,138.6789,149.2479,-0.0309,-0.0578,0.0521,-0.0014,-0.0135,0.0285,8.871,0.1346,2.4119,0.1906,8349.51,-0.0884,0.0004,0.0004,0.2542,0.8854,0.2979,-0.0119,0.0027,0.0279,-0.0883,,,0.9445,737.9575,0.6017,0.9798,2.985,0.4108,0.3784,0.8741,1.0,2.2732,1000.1451,173.6,53.5,6.53,0.0043,0.1394,0.0734,0.0702,5.6579999999999995,9.3124,0.26,,,888.0,1663.0,0.031,11.34,14.29,125.359,0.0172,0.0679,0.1031,0.1137,0.0516,2.3454,0.0077,119.1976,0.0399,0.004,0.0031,,0.0,0.0411,23.743000000000002,27.3998,67.8635,20.4407,0.0037,0.0434,203.4838,543.2951,0.3609,0.034,0.2445,0.2907,0.0248,0.2593,0.341,0.0929,6.8321,8.6766,10.179,0.0892,1.6236,6.0802,0.0239,0.0259,0.0129,0.0535,0.7331,0.0019,0.0234,0.0036,36.465,0.0087,,72.9224,0.1895,1.2833,4.633,26.3977,0.0,0.0,108.0697,3.9835,1.2142,4.8276,64.4379,0.7154,6.6598,2.3708,75.3229,4.9954,31.4636,90.3951,115.2255,53.8062,33.0293,506.7164,0.0,839.1144,1.337,3.0215,26.901,0.0,388.0851,244.2748,26.0504,1.7748,5.3587,10.7222,0.0077,407.01,72.378,10.1522,0.7046,0.1426,66.4854,270.642,0.5508,0.1931,3.0816,530.3364,2.9335,16.4099,0.0157,0.0134,0.4979,0.004,0.0157,0.0134,85.3122,1
559,3072.99,2126.6555,1015.077,102.4733,0.1255,1.5006,-0.0321,-0.0087,0.9698,10.9411,406.7105,0.9736,187.83700000000002,1.4005,-6382.5,2995.75,-3447.0,0.9755,1.881,5.0473,68.8,1.9444,0.1397,4.6367,83.6359,9.7836,50.2716,64.1163,49.7284,87.2,66.12,3.242,360.4636,9.8767,0.8908,641.5391,121.8364,4.643,4.857,0.9236,4.4987,-0.4173,361.2082,10.127,125.7409,11.4469,20.4173,724.5272,0.9373,145.7555,71.7535,,0.0109,0.0159,-0.0869,-0.0964,-0.0081,-0.0024,6.7418,0.1385,2.3802,0.1872,9137.5001,-0.0346,0.0001,0.0001,0.233,-0.0512,0.0161,0.0007,-0.0008,-0.0415,0.0011,,,0.9424,778.3407,0.6,0.9772,2.471,0.7857,-0.0946,0.7436,0.9971,2.3063,1006.0844,137.4,55.0999,7.39,0.0042,0.1088,0.0738,0.0449,14.210999999999999,10.3517,0.26,,,531.0,357.0,0.09300000000000001,20.16,14.48,95.869,0.0682,0.0503,0.0616,0.1108,0.0563,4.7725,,124.1927,0.0084,0.0037,0.0028,0.0175,0.0,0.0214,31.215999999999998,22.9356,56.2574,20.1685,0.0035,0.0214,273.4476,67.2774,0.2297,0.0219,0.0336,0.2303,0.0313,0.2497,0.2973,0.0821,7.353,11.4628,8.6456,0.0806,1.3416,6.3193,0.0254,0.0197,0.0326,0.0488,1.9053,,0.0129,0.0009,42.0521,0.0035,,20.34,0.187,1.3543,3.8080000000000003,24.8263,229.6829,518.7004,60.7801,8.7022,3.5861,3.9244,48.6874,0.6244,9.6539,3.6599,21.3212,11.2056,22.7259,133.6089,53.3579,486.9291,78.4584,485.4041,63.9004,0.0,2.0935,1.5059,8.8197,0.0,380.7365,34.1801,407.2727,2.5987,1.4871,11.5631,0.0078,409.156,75.02,8.6858,0.5332,0.0336,17.2927,264.906,0.852,0.1641,1.6723,536.15,3.2879,18.1211,,,0.505,0.0042,0.0335,0.0122,36.297,-1
825,2951.83,2218.9445,1491.3268,96.4389,0.121,1.4579,-0.0021,0.0059,0.9520000000000001,11.2744,412.6203,0.9735,188.6833,1.4215,-5753.5,3413.25,-3930.25,1.304,2.0227,7.3873,70.1556,2.4444,0.1794,3.503,87.1883,9.0145,50.0471,64.1861,49.9529,86.7608,78.27,3.075,353.1791,10.2396,1.3986,615.89,211.3583,4.618,4.849,0.935,4.6915,4.5918,352.0282,10.5055,107.5845,14.8045,15.4082,691.6559,0.7645,141.4727,80.1142,136.2134,0.0282,0.0444,0.0104,-0.0218,-0.0424,0.0062,7.9954,0.1448,2.3741,0.2067,9142.4701,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,,,0.9612,761.8355,0.5989,0.9776,2.76,0.7743,-0.4258,0.7217,0.9968,2.2989,998.6109,78.7,44.8999,6.43,0.0038,0.0842,0.0601,0.0486,8.834,10.5481,0.23,,,1663.0,1361.0,0.055999999999999994,19.92,5.41,51.17,0.028999999999999998,0.0958,0.0722,0.0212,0.0562,3.2560000000000002,,128.1179,0.0119,0.0067,0.0053,,0.0,0.048,12.117,23.3916,34.3728,18.35,0.0041,0.0303,1901.6942,2228.9537,0.3468,0.0276,0.1347,0.1942,0.0297,0.2195,0.244,0.451,5.7703,6.2941,10.5734,0.0622,1.999,6.0066,0.0262,0.0303,0.0381,0.0099,1.0901,,0.0116,0.0005,43.3283,0.0,,29.8299,0.05,1.4148,3.6617,16.9274,0.0,827.2339999999999,158.7584,5.0896,3.0187,3.5635,40.1238,0.7667,6.9435,2.5914,14.4522,7.1479,45.4953,63.8713,101.4853,202.02700000000002,277.512,596.8847,331.5729,50.0,1.0362,1.2143,9.3191,509.2732,0.0,73.4247,0.0,0.5719,3.9638,9.5742,0.0081,409.63800000000003,73.03,10.538,1.5473,0.0324,12.0588,264.952,0.6321,0.1409,2.3552,535.0509,2.7384,16.6894,,,0.4987,0.0035,0.0275,0.0215,78.1199,-1
118,2985.11,2220.7111,1064.8446,103.0567,0.1193,1.474,0.0024,0.0069,0.9438,5.8117,401.2955,0.9561,196.1343,1.4169999999999998,-5560.75,2602.5,-3935.75,1.3013,1.9817,7.141,63.9444,2.6667,0.2194,3.321,83.8746,9.2658,50.2261,64.3328,49.7739,88.2109,73.32,2.051,362.4218,9.8897,1.2961,632.3582,200.3361,4.603,4.8660000000000005,0.932,4.7112,26.7064,360.1555,10.3079,115.1164,13.69,13.2936,707.8983,1.0378,143.3964,99.4299,,-0.0626,0.0071,-0.0407,0.092,-0.0236,0.0261,7.4894,0.1322,2.3774,0.1959,8892.8699,-0.0126,-0.0001,0.0001,-0.0133,-0.026000000000000002,-0.0255,0.0003,-0.0039,0.0241,-0.0805,,,0.9504,759.3098,0.6098,0.9634,2.66,0.5489,0.0,0.7709999999999999,0.9982,2.3592,1001.0291,169.3,70.3999,9.48,0.0052,0.0714,0.0301,0.0684,9.939,10.1613,3.86,,,717.0,2344.0,0.069,11.37,10.12,52.125,0.0941,0.0926,0.0684,0.1007,0.0788,2.6709,,102.2213,0.013999999999999999,0.0034,0.0017,0.0462,0.0,0.0243,15.366,30.9957,54.8439,26.5052,0.0081,0.0105,63.4849,1143.0971,0.2646,0.0254,0.0859,0.2601,0.0812,0.2208,0.2644,0.4098,4.8126,4.893,17.3679,0.0785,2.2732,4.1918,0.0465,0.0265,0.0117,0.0514,0.8402,,0.0255,0.0021,35.933,0.0037,,23.7551,0.1216,1.0643,5.3672,43.3731,0.0,986.835,75.5713,3.6558,0.8822,6.4118,42.8354,0.6511,6.417000000000001,1.798,28.568,4.6301,57.6968,52.4239,107.7064,384.4523,231.062,127.5921,74.368,426.2434,1.5126,3.2166,9.1838,408.8889,0.0,54.6185,485.7143,0.4183,2.5433,8.8973,0.0078,,,,,0.0863,59.3942,259.444,0.746,0.0929,2.2818,532.4836,4.0972,16.0474,,,0.5001,0.0055,0.0231,0.0102,44.122,-1
1241,2871.62,2175.2556,1022.166,100.6222,0.125,1.4679,-0.0033,-0.0022,0.963,6.8612,418.7384,0.9752,194.0098,1.3856,-5475.5,2520.5,-3989.0,1.338,2.0395,7.417000000000001,70.5556,2.5333,0.2056,3.405,86.5682,9.3868,50.7583,64.4245,49.2417,87.4684,80.46,3.3539999999999996,365.0173,10.1066,1.3338,640.6373,215.0113,4.587,4.822,0.9226,4.5365,0.8527,362.1473,10.6842,114.9636,12.8818,19.1473,717.8561,1.4723,150.6445,181.3913,,-0.0089,-0.0204,0.0084,-0.008,-0.0073,0.0169,8.4805,0.13,2.4381,0.1855,8636.1101,0.0368,0.0001,0.0,0.2955,-0.0298,-0.0431,0.0004,0.0018,0.0429,0.0323,101.0835,231.132,0.9517,731.6696,0.5928,0.9641,2.964,0.5029,0.9934,0.8435,0.9956,2.2717,1001.4982,101.6,46.8999,5.58,0.0028,0.0519,0.0595,0.0425,11.675,4.3348,0.44,,,363.0,2410.0,0.025,13.92,8.36,42.123000000000005,0.0362,0.1018,0.0308,0.0929,0.1313,2.1057,,129.8385,0.0136,0.0071,0.0052,,0.0,0.0537,22.328000000000003,28.145,25.4615,17.6813,0.0039,0.0051,116.0962,5238.7789,0.3122,0.0436,0.1871,0.284,0.0183,0.2078,0.3332,0.2725,7.2906,4.752,19.2894,0.0328,2.4754,6.6322,0.021,0.0272,0.0164,0.0476,0.6403,,0.0158,0.0004,40.841,0.0025,0.9526,33.0286,0.0817,1.1293,4.9329,41.3962,0.0,0.0,112.7648,2.984,2.4269,4.3937,62.7568,0.7439,10.29,2.0869999999999997,28.9045,4.8624,47.8919,23.2222,77.957,174.5721,430.9524,606.4036,385.0,0.0,3.5388,2.0938,14.4764,531.5254,0.0,56.3492,0.0,1.1994,5.2608,7.1979999999999995,0.0089,400.814,73.25399999999999,6.7381,1.8156,0.0893,51.2665,264.272,0.5671,0.0877,1.8844,529.9445,2.6691,14.3055,0.0283,0.0112,0.5012,0.0037,0.0283,0.0112,39.4516,1
1301,2870.13,2209.1,1244.9641,107.3156,0.1238,1.5761,-0.0022,-0.0069,0.9677,6.9525,405.56,0.9737,190.146,1.4088,-5186.25,2523.0,-4031.75,1.3075,2.036,7.3627,68.5667,2.1889,0.1882,3.4149,85.5439,8.6556,50.8214,64.2946,49.1786,86.3125,81.73,2.54,346.9436,10.0122,1.229,631.6818,229.5282,4.603,4.841,0.9324,4.539,-7.6655,349.8055,10.105,124.5355,13.7582,27.6655,709.3445,0.8273,143.5827,110.8814,,-0.023,-0.0417,0.0248,-0.0106,-0.0165,-0.0374,7.9677,0.1413,2.3823,0.1782,9105.3698,0.0548,-0.0002,0.0001,-0.1897,0.0186,-0.0181,-0.0003,-0.0007,-0.0605,-0.0495,102.1234,230.6737,0.9517,786.2657,0.6014,0.98,2.559,0.6842,-0.9934,0.6812,0.9984,2.2407,1009.5881,191.7,78.5999,7.41,0.0051,0.2449,0.0408,0.0412,11.196,7.5228,0.35,,,766.0,4483.0,0.091,22.13,5.85,81.146,0.0157,0.0721,0.0909,0.0848,0.0403,2.5042,0.0079,86.4336,0.0185,0.0053,0.0033,,0.0,0.0353,17.287,28.2828,60.6947,24.4466,0.0035,0.0187,112.5581,2525.5879999999997,0.2667,0.0337,0.2223,0.2052,0.0549,0.2378,0.324,0.1139,6.4221,9.3454,15.3318,0.0989,2.355,4.5816,0.0209,0.008,0.0192,0.0469,0.7829999999999999,0.0021,0.0119,0.0005,31.3844,0.0053,1.0486,15.3596,0.1098,1.2131,5.0766,43.163999999999994,0.0,598.1851,75.2252,5.2284,1.4804,3.9378,58.4416,0.5159,7.3456,3.3577,20.1191,13.9639,33.4352,73.1827,417.9775,92.2708,63.2427,682.6036,857.5472,514.7193,2.1231,1.7347,4.7631,0.0,0.0,35.8108,0.0,0.8629,1.178,10.4867,0.0079,400.814,73.25399999999999,6.7381,1.8156,0.0416,15.7234,264.272,0.5671,0.0877,1.8844,530.0846,2.596,13.8979,,,0.499,0.0034,0.0197,0.0139,70.4993,-1
1552,2939.35,2195.1,1526.444,96.31,0.1203,1.4366,0.0083,-0.0029,0.9676,8.5775,402.9121,0.9733,187.6454,1.4017,-6416.25,2329.5,-3753.25,1.0862,1.8035,5.1737,69.5,2.0222,0.16,4.7246,85.1237,8.1605,51.2093,64.415,48.7907,86.62899999999999,84.56,2.759,344.4836,10.2371,0.9623,617.8727,140.5981,4.605,4.834,0.9332,4.5655,2.3318,346.9336,10.479000000000001,116.1364,10.3865,17.6682,696.2180000000001,0.985,148.7873,136.1427,,,,,,,,7.2,0.1305,2.3631,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,105.4535,232.7418,0.956,779.4010000000001,,0.9599,2.783,0.3161,-0.1419,0.8712,1.0,2.2877,1015.7622,48.2,55.5,7.24,0.005,0.301,0.0888,0.0576,6.021,4.0492,0.18,,,216.0,361.0,0.027000000000000003,14.65,8.42,110.37700000000001,,,,,,4.9165,,135.1934,0.0224,0.0043,0.0041,,0.0,,24.5,26.9838,23.4359,22.3104,0.0033,0.0134,22.8254,226.1423,0.2224,0.0229,0.0629,0.2953,0.0985,0.1847,0.3621,0.0387,7.4274,11.205,4.314,0.1051,2.7074,5.4339,,,,,1.6269,,0.0169,0.0003,46.2283,0.0,2.0366,37.9529,0.2622,1.6184,4.7455,22.5297,0.0,0.0,149.1686,10.4709,4.8707,4.4604,40.0,0.5929,12.2866,3.6027,10.9048,21.2767,53.7124,81.0745,,,,,,,2.2981,2.164,,636.5591,0.0,40.0932,669.3878,2.6094,4.8945,10.5805,0.0086,400.814,73.25399999999999,6.7381,1.8156,0.0559,27.9814,267.712,0.8024,0.0584,0.6313,532.4527,2.077,16.9589,0.0085,0.0212,0.5031,0.0028,0.0085,0.0212,247.6285,-1
